,File ID,Fault type,Fault resistance,Incidence angle,Fault location,Fault distance,Pen,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9
23,714,9,0.001,90.1,1,0.0,10,-5.945605162728096,1.933356471181718,0.04544554837647946,4.9405239497188775,2.222728942025743,1.611303621600153e-05,1.05743250800458,5.530152073889605e-05,4.900041736866372e-05,5.286760913565888e-06
24,745,10,0.001,0.1,1,0.0,10,-5.951021761271121,1.903010309549157,0.045436397241962884,4.964632549956484,2.228145540568767,1.5412039701581884e-05,1.057006691475384,5.5190923331345184e-05,4.645185201381914e-05,5.03583221773693e-06
25,776,10,0.001,45.1,1,0.0,10,-5.95782361741475,1.8748905255973674,0.04542776307836818,4.994989866071517,2.2349473967123963,1.4745640297577805e-05,1.0566050090309893,5.511277345251111e-05,4.4284222374669146e-05,4.8222185545716155e-06
26,807,10,0.001,90.1,1,0.0,10,-5.9613227148747505,1.8498257551586823,0.04542101791035414,5.010642707272697,2.2384464941723974,1.4150003025313383e-05,1.0562912604020875,5.503708392136426e-05,4.249367144817155e-05,4.663933678272571e-06
27,838,11,0.001,0.1,1,0.0,10,-5.961405617384331,1.8480364965042189,0.04542024257615029,5.011013859809379,2.2385293966819777,1.4064099739003558e-05,1.0562551990459574,5.502931976558258e-05,4.2436421480033036e-05,4.6494204411374945e-06
28,869,11,0.001,45.1,1,0.0,10,-5.949086761830197,1.8911600052458635,0.04543411382703721,4.956013373428724,2.226210541127843,1.5274603745194534e-05,1.0569004539939753,5.51643153561407e-05,4.604969443952282e-05,4.973511661920954e-06
29,900,11,0.001,90.1,1,0.0,10,-5.953041676835961,1.8691505054142343,0.04542722769717902,4.973637961731622,2.2301654561336077,1.47762915111635e-05,1.0565801042999103,5.509639666749981e-05,4.435626739583313e-05,4.821209005580709e-06
30,931,1,10.0,0.1,1,0.0,10,-5.955384990750416,1.8533940725627214,0.04542302810471285,4.984095408341514,2.232508770048063,1.4419893223612847e-05,1.0563847588666653,5.5047420807429765e-05,4.3100907364924865e-05,4.694506255851367e-06
31,962,1,10.0,45.1,1,0.0,10,-35.932853731711646,3.8269294918894468,32.87681376953125,1080.8848836364398,32.87681376953125,553413.0604218562,328037.5302497042,210.3396709240452,60.99364294179696,12.288711883776084
32,993,1,10.0,90.1,1,0.0,10,-14.60692055949497,5.201951732896861,11.420501683547592,130.42785774310056,11.420501641482328,45819.30471884863,66779.0633448892,163.43682433476638,55.625230737972366,44.03124530392561
33,1024,2,10.0,0.1,1,0.0,10,-10.428855771069484,5.251599271682237,7.297262152211714,53.25003457016423,7.29726212837145,14933.527633909072,27264.017763751282,71.19768173337236,29.235850225223757,22.136630079959485
34,1055,2,10.0,45.1,1,0.0,10,-10.267606044071798,5.261495824064276,7.134314259205439,50.89843962545918,7.13431423652331,13535.259948501589,26060.00114733246,70.34518631586187,29.121286930232706,21.894866837978963
35,1086,2,10.0,90.1,1,0.0,10,-9.749821341558286,5.285974327102114,6.621920057941054,43.84982499751318,6.621920038592521,9880.332363417374,22451.110444887247,66.31650900952998,27.873672464121686,20.595767190372953
36,1117,3,10.0,0.1,1,0.0,10,-9.361643333826162,5.299793880930251,6.241815373416829,38.96025894144539,6.2418153562441585,7799.6519568151525,19947.652616286745,61.790460403323,26.259922305458577,19.178823895176293
37,1148,3,10.0,45.1,1,0.0,10,-9.010502026145682,5.309457037458245,5.89962149611155,34.80553361576617,5.899621480719435,6276.902763736891,17820.4332434445,57.06231069581053,24.46337286946,17.693904714615872
38,1179,3,10.0,90.1,1,0.0,10,-9.673477903452227,5.2892571201395855,6.546371259947311,42.854976426011646,6.546371241077888,9402.105436892776,21941.747974528083,65.57114386821918,27.63046586514566,20.365111895450084
39,1210,4,10.0,0.1,1,0.0,10,-9.51523815617566,5.295502276604223,6.389666312779425,40.8278353594001,6.389666294838886,8507.402176280399,20903.851745060856,63.78097331254054,27.004342489230805,19.807368789309006
40,1241,4,10.0,45.1,1,0.0,10,-6.060976458092647,5.060670998249478,0.06028960428499934,9.848476097892148,3.13822817811136,0.2416940150990569,1.8610362236683846,0.06006782907383217,0.08431032188130799,0.014992236378187614
41,1272,4,10.0,90.1,1,0.0,10,-5.989384438772249,5.304920832284788,0.0530025060881696,9.527420752079134,3.0866520296397413,0.001515173933261311,1.438344013385864,0.0027485473422125717,0.0298744471092492,0.0038797254239223943
42,1303,5,10.0,0.1,1,0.0,10,-6.02361745035631,5.193517957366577,0.05068374824044076,9.744848676318444,3.121674018266232,0.000810849265978134,1.3152472756957723,0.001428257279582052,0.015812591382923534,0.002296114943487104
43,1334,5,10.0,45.1,1,0.0,10,-6.012464723515338,5.1565621675136395,0.050064024614391744,9.673931817797873,3.1102944905262384,0.0006757818777521957,1.2832801588487994,0.001253874927121858,0.012821091576312187,0.0019476430949913349
44,1365,5,10.0,90.1,1,0.0,10,-5.989756448929421,5.176287931934489,0.049775852721497316,9.533566228657621,3.0876473614481337,0.0006057623627469146,1.2685493830785168,0.0011778965040392232,0.011521749824782355,0.0017749214860056373
45,1396,6,10.0,0.1,1,0.0,10,-6.006505682010518,5.137637774962485,0.04996789429841874,9.63701954668202,3.104354932458919,0.0006530552210112576,1.2783567156671092,0.0012141301179936005,0.012359774996705437,0.0018888071558623809
46,1427,6,10.0,45.1,1,0.0,10,-5.941515724749736,5.137863389318165,0.0494329438872962,9.238389651078522,3.039471936221574,0.0005352140414071555,1.2511313618198583,0.0010875443592757504,0.010030297018209518,0.0015715113301226354
47,1458,6,10.0,90.1,1,0.0,10,-5.977537220666536,4.6402801595064105,0.04728827177389514,9.387960372484109,3.063977867492536,3.180095947516583e-05,1.1449244914222236,0.00015863096886393915,0.0024498965681625075,0.000385651038771141
48,1489,8,10.0,0.1,1,0.0,10,-6.046853427556938,3.6881361664393406,0.046029975106879534,8.708139614629474,2.950955712075238,1.3391075823378774e-05,1.0848044074541332,7.913929402985515e-05,0.0004994151095365165,0.00010279662869258489
49,1520,8,10.0,45.1,1,0.0,10,-5.959984966473172,3.089216531717387,0.04570615360485111,7.9367767469666735,2.8172285578146963,5.961745016346977e-06,1.0695948683904786,6.858366433824533e-05,0.00022058597518734993,4.471198842820049e-05
50,1551,8,10.0,90.1,1,0.0,10,-5.9325707095903235,2.9872144576008766,0.04566411201125487,7.810218642822859,2.794676840499248,5.666409902721195e-06,1.0676280963849025,6.735759081820295e-05,0.0001924683241833517,4.022501448591388e-05
51,1582,9,10.0,0.1,1,0.0,10,-5.901175311162829,2.873372760566359,0.04562478870985674,7.668195370175107,2.769150658627137,5.137411978445119e-06,1.0657901285351106,6.598224119046335e-05,0.00016707862701228273,3.602751628282627e-05
52,1613,9,10.0,45.1,1,0.0,10,-5.986031250600284,4.850157242749572,0.048816370137637975,9.439007589585692,3.072296793863785,9.218640708531094e-05,1.2201154525731328,0.00039743270229737404,0.006623244409824748,0.0009419641767340497
53,1644,9,10.0,90.1,1,0.0,10,-5.989596706082672,3.254622147429943,0.0457747155367547,8.24961759471006,2.8722147542811034,7.951803759411521e-06,1.0728061862094058,7.327358618759573e-05,0.00026434384893213054,5.257937958037059e-05
54,1675,10,10.0,0.1,1,0.0,10,-5.794926445152102,2.473736741187375,0.04548530749170372,7.064492178112476,2.657911243460262,3.169246143657302e-06,1.059283557169875,6.0445109404767406e-05,8.361434023916199e-05,1.8337296806300506e-05
55,1706,10,10.0,45.1,1,0.0,10,-5.788667261019306,2.4508138166173254,0.04547492712566985,7.032119544138272,2.6518143871957314,3.069123904313466e-06,1.0588001264986304,6.022362424978856e-05,7.940850489120629e-05,1.7434433626634382e-05
56,1737,10,10.0,90.1,1,0.0,10,-5.7834395240229775,2.423371001724949,0.045465376607595434,7.001000350267479,2.645940352741815,2.9616607975778467e-06,1.0583554406674192,5.9975248102961475e-05,7.525582605289052e-05,1.678207173670538e-05
57,1768,11,10.0,0.1,1,0.0,10,-5.782138280493438,2.445657007604007,0.04545787275559041,6.981436042649269,2.642240723826894,2.901574252878283e-06,1.0580061160687064,5.982761299461059e-05,7.230259727362749e-05,1.6239028777128133e-05
58,1799,11,10.0,45.1,1,0.0,10,-5.777454201004428,2.4591320981942935,0.04545727756567562,6.985547263827419,2.6430185893836273,2.862291306050277e-06,1.0579784108369712,5.986788108116795e-05,7.205463216948024e-05,1.6161446090622547e-05
59,1830,11,10.0,90.1,1,0.0,10,-5.785616480354474,2.405541779597675,0.04547243824566635,7.015807892943524,2.648737037333741,3.092475694707207e-06,1.0586842316742562,6.010144013474718e-05,7.840834817809281e-05,1.7356801011584886e-05
60,1861,1,25.0,0.1,1,0.0,10,-5.784196761712872,2.4082000304335596,0.04546483908265118,7.002256137349303,2.6461776465969367,3.018885205077889e-06,1.0583304155107003,5.999161907478298e-05,7.55393295032199e-05,1.6918715795745338e-05
61,1892,1,25.0,45.1,1,0.0,10,-5.780051769692496,2.4066335081373014,0.045460164036184005,6.982343000774766,2.6424123449557917,2.975488644453207e-06,1.0581127752601478,5.984031695536346e-05,7.363378980679526e-05,1.65519649470775e-05
62,1923,1,25.0,90.1,1,0.0,10,-28.539821129435918,3.264798088966771,24.75972449096701,613.0439567360008,24.75972448828946,334.8667906959606,313878.5058417372,68.60586254142889,13.629830785142909,8.86864360538309
63,1954,2,25.0,0.1,1,0.0,10,-14.731849186003036,4.164358992728907,10.399543314233467,108.15050104694568,10.399543309537476,1439.2598134437583,55373.05653897017,9.32273689626879,1.4782466782221402,1.8167936192959344
64,1985,2,25.0,45.1,1,0.0,10,-11.558943821612683,4.6150947006043,6.568889137259836,43.15030445197806,6.568889133786477,784.4021691870837,22092.955881124813,6.052124324942374,1.5499091960503462,1.3435262758157236
65,2016,2,25.0,90.1,1,0.0,10,-11.436910328482817,4.674525335282946,6.401634243232707,40.98092093949148,6.401634239746245,788.3164224921529,20982.23152276816,6.367481351169537,1.7194416626810676,1.453900083486048
66,2047,3,25.0,0.1,1,0.0,10,-11.007712015309824,4.829390648108448,5.8850787749410935,34.6341521462351,5.885078771455409,781.5896605065803,17732.685900685603,7.317327626386432,2.273685533563278,1.7915716350362492
67,2078,3,25.0,45.1,1,0.0,10,-10.68720098438196,4.920551145804334,5.5123812475034955,30.386346979961612,5.512381244068811,755.4385909037625,15557.80965554817,7.888495879569362,2.651883399389287,2.0082091627991776
68,2109,3,25.0,90.1,1,0.0,10,-10.395197105282238,4.987949033094798,5.182637504883103,26.85973147217366,5.182637501521176,721.1673908543686,13752.182515524964,8.286533091224845,2.953974873309464,2.17138044235286
69,2140,4,25.0,0.1,1,0.0,10,-10.944440798862537,4.8533343229121835,5.809420269729577,33.749363829876245,5.809420266246559,779.4886070885648,17279.67428271811,7.4782302318537415,2.365272347303268,1.8477986499812624
70,2171,4,25.0,45.1,1,0.0,10,-10.812273313557814,4.890794060911697,5.654650870533856,31.975076428442282,5.654650867068831,770.0914928442642,16371.23913318561,7.761845128660358,2.540046271117704,1.9496673712763033
71,2202,4,25.0,90.1,1,0.0,10,-6.833519531462544,4.928572701874756,0.05507519406105629,9.86152198684317,3.140306033946878,0.01796219191335053,1.5530378236146887,0.009989260903492198,0.016964894231005827,0.010986664833310001
72,2233,5,25.0,0.1,1,0.0,10,-6.737820277413073,5.0192579800490496,0.05240094804187461,9.300191389843196,3.049621515834907,0.0004224085845416241,1.4058799896178305,0.005964089041598386,0.006426075982560326,0.006440142776359934
73,2264,5,25.0,45.1,1,0.0,10,-6.763447781791641,4.97136228505868,0.05028965125073961,9.458190063017394,3.075417055135351,0.00028057538836297614,1.2948730993862931,0.0032556588653108788,0.0034445518883784295,0.004083505487564742
74,2295,5,25.0,90.1,1,0.0,10,-6.771661165279566,4.8966194146795825,0.04972148884263634,9.508808782864838,3.0836356436623373,0.00027664365332180575,1.2657799434779087,0.002771262645630731,0.002854811632804158,0.003563037960355892
75,2326,6,25.0,0.1,1,0.0,10,-6.7757052679997996,4.976476187716164,0.04944514160934979,9.533751610777859,3.087677381265384,0.0002784267550453307,1.2517488784265411,0.0025244072382167968,0.0025476537019262957,0.003293778579320605
76,2357,6,25.0,45.1,1,0.0,10,-6.772865276310666,4.858743351940427,0.049633778755826155,9.516219106692118,3.0848369659825003,0.0002787467143308777,1.2613181404000806,0.0026856042489290283,0.0027455282445579955,0.0034654267902138308
77,2388,6,25.0,90.1,1,0.0,10,-6.780366914655762,4.943845988861367,0.049121484413253584,9.56252856157785,3.092333837343221,0.0002823600992414413,1.2354151579693526,0.00222426570903527,0.002202079998251346,0.0029958685427955985
78,2419,8,25.0,0.1,1,0.0,10,-6.931266507459604,4.272028589654155,0.047160742562496576,9.733676486622407,3.11988405018879,1.4835428097495112e-05,1.1387574470813788,0.00043855432330595917,0.0005125742336578042,0.0008145478404659719
79,2450,8,25.0,45.1,1,0.0,10,-7.135812866631538,2.514277138720319,0.045967883439784876,9.857382328768278,3.139646847778947,7.595733012267657e-06,1.0818797096091466,0.00014428505658096072,9.092314815990696e-05,0.00023103495561326012
80,2481,8,25.0,90.1,1,0.0,10,-7.17841550465862,2.0037211830691297,0.04565820227252036,9.84550545625236,3.1377548432362206,4.5457724320782765e-06,1.0673517745612338,9.371045112204572e-05,3.587906796867163e-05,0.00010807564865951714
81,2512,9,25.0,0.1,1,0.0,10,-7.168045821137181,1.9106789238592232,0.045618881821247466,9.841297275024262,3.1370841995433056,4.3781693250492595e-06,1.0655141778208252,8.912150547788442e-05,3.1151143342768957e-05,9.670121289584206e-05
82,2543,9,25.0,45.1,1,0.0,10,-7.154473085640882,1.850027328040219,0.045582175408958196,9.837279146051435,3.1364437100084284,4.198064249827023e-06,1.063800174055318,8.525601343286438e-05,2.6961187870679966e-05,8.680455133483813e-05
83,2574,9,25.0,90.1,1,0.0,10,-6.817004303058938,3.9482417065468374,0.048608733065788313,9.716871062335327,3.1171896096219953,3.0382620240019848e-05,1.209758172104106,0.0011153040693318607,0.0013650373007297076,0.001998434438455819
84,2605,10,25.0,0.1,1,0.0,10,-7.026069450106663,2.231510761303275,0.04572333680448803,9.854674602731704,3.139215603097644,5.793102091544593e-06,1.070399246571414,0.00010407881348831777,4.424339149734686e-05,0.00012426819247111483
85,2636,10,25.0,45.1,1,0.0,10,-7.196771248241326,1.8447678225981157,0.045457691544086125,9.82202664176869,3.134011270204479,2.4099838854033424e-06,1.057997680882071,7.07922736659063e-05,1.3702536741955518e-05,4.193547397456875e-05
86,2667,10,25.0,90.1,1,0.0,10,-7.198654505427035,1.8670521791530972,0.045448280068826535,9.821007212185785,3.1338486262399123,2.359894418777934e-06,1.0575596345195748,7.001177542663384e-05,1.2999627331485514e-05,4.003158425435091e-05
87,2698,11,25.0,0.1,1,0.0,10,-7.201104852639638,1.8550006037481137,0.04543937553624093,9.819973660788795,3.1336837206056383,2.3421405312001168e-06,1.0571452667294134,6.935643451958846e-05,1.2360468332842539e-05,3.8284340300295004e-05
88,2729,11,25.0,45.1,1,0.0,10,-7.197650639269358,1.978060083412398,0.045432208957032635,9.819178213573203,3.133556799161809,2.305990870128325e-06,1.056811832664837,6.88377728029266e-05,1.1818696523450344e-05,3.7092093620874396e-05
89,2760,11,25.0,90.1,1,0.0,10,-7.188675136193487,1.9404364909598288,0.045431658114460115,9.819132296898962,3.133549472546901,2.281416213100899e-06,1.0567862062014814,6.8831238480664e-05,1.1792304909318925e-05,3.711608505164339e-05
90,2791,1,40.0,0.1,1,0.0,10,-7.215247343857304,1.6883235012835356,0.04544488403535728,9.820640462187834,3.1337901113807596,2.421089122512581e-06,1.0574015922912539,6.971562064258142e-05,1.2842754195393561e-05,3.9631890092692816e-05
91,2822,1,40.0,45.1,1,0.0,10,-7.218336663778945,1.8137331029254735,0.04543827262800341,9.819956157808504,3.133680927887921,2.354281828003063e-06,1.0570939491195435,6.936401082809677e-05,1.2278314022129634e-05,3.869385678384399e-05
92,2853,1,40.0,90.1,1,0.0,10,-7.21390131274691,1.8621914985815544,0.04543393707302857,9.819427935763365,3.1335966453523283,2.3737100026531834e-06,1.0568922306117638,6.901121057323408e-05,1.1909578595791315e-05,3.769411553537138e-05
93,2884,2,40.0,0.1,1,0.0,10,-5.241911209160749,5.511452134089563,0.08980373624288245,9.311165272127143,3.051420205761105,0.7554116261994607,4.129132049167193,1.7193307286573845,0.5204301500649569,0.11784337466123695
94,2915,2,40.0,45.1,1,0.0,10,-5.25486031301885,5.502252916973921,0.07055870076536026,9.439917249536464,3.072444832627018,0.4711668773637128,2.5490074872931525,0.5717444526231014,0.15635183200438244,0.05158349546836258
95,2946,2,40.0,90.1,1,0.0,10,-5.307409022157511,5.504060893936904,0.06289452513139554,9.806696845245694,3.1315646002031787,0.28915343016484424,2.0253292986417417,0.2584554630799155,0.08357434035657198,0.029202977629829412
96,2977,3,40.0,0.1,1,0.0,10,-5.304555393360808,5.506172355683779,0.06263795393326242,9.79034535109033,3.1289527562892876,0.2832995563327743,2.008838793149963,0.2496510153763424,0.0816253635731268,0.028665191482680593
97,3008,3,40.0,45.1,1,0.0,10,-5.309495130038779,5.48578987905637,0.05959818614634029,9.844349031225494,3.1375705619516343,0.2016312797685522,1.818595219059533,0.15126522924333502,0.050354241106218806,0.021960410169719193
98,3039,3,40.0,90.1,1,0.0,10,-5.294476467660372,5.469319312618483,0.0576694020644812,9.76557584163282,3.124992134651353,0.1550922242252796,1.7027890842012263,0.10284126909442055,0.03508872936313085,0.018567238124310145
99,3070,4,40.0,0.1,1,0.0,10,-5.305401462171401,5.4379115021392455,0.056066629975592246,9.848186598447223,3.1381820531076943,0.11735291861315746,1.6094551003173707,0.06904436752121314,0.024772703319724296,0.015861224333883525
100,3101,4,40.0,45.1,1,0.0,10,-5.311406670403022,5.489184035909396,0.05923248032592175,9.859207825820114,3.1399375512611893,0.19248233225693326,1.7963452011051946,0.14116640777117576,0.04716256940988397,0.021280449736409777
101,3132,4,40.0,90.1,1,0.0,10,-5.300725878846986,5.4817673262969935,0.05841948091559803,9.798866741827897,3.1303141602446067,0.1720605678824165,1.7473719019151766,0.12057997513005313,0.04064751737026826,0.01989300611538162
102,3163,5,40.0,0.1,1,0.0,10,-5.219321701791907,5.448879002322073,0.05324131382993784,9.337540129921091,3.05573888444695,0.06774643077580134,1.4513343973080568,0.04166418988557663,0.04932134144524636,0.00994179935045482
103,3194,5,40.0,45.1,1,0.0,10,-4.93291720457655,4.7594956427497515,0.04731344135532261,7.725675141341795,2.7795098743019055,0.0009021887021731674,1.1461436066976427,0.004220021210583976,0.022856349898490433,0.0027073159153264874
104,3225,5,40.0,90.1,1,0.0,10,-5.293621193541557,4.79051740608984,0.04669811889524393,9.863885063464013,3.140682260825506,0.00037782920943112846,1.116525725493243,0.002448542581702355,0.011971953781018443,0.0015704625419749778
105,3256,6,40.0,0.1,1,0.0,10,-4.999512632698894,4.595824885846221,0.046554748859627355,8.103678431612147,2.84669605536175,0.0002778636674949816,1.1096804560391806,0.002138974000097997,0.009698620620187563,0.001338891007706419
106,3287,6,40.0,45.1,1,0.0,10,-5.001661953760546,4.523849966717478,0.046483960217555964,8.116271559875313,2.8489070816499638,0.00023326493424325256,1.1063083811136145,0.0019719381773060218,0.008703604743396048,0.0012215462650518477
107,3318,6,40.0,90.1,1,0.0,10,-5.002269990544855,4.674085881839566,0.04652716269137955,8.11947933430917,2.849470009371773,0.0002654851430990298,1.1083657561305924,0.0020604110876222066,0.009344096275402882,0.0012994852897380167
108,3349,8,40.0,0.1,1,0.0,10,-5.004903676839944,4.577526971685902,0.04638438511994557,8.135149046033742,2.8522182676004553,0.00018772419447035674,1.1015737253641777,0.0017913505989844895,0.007569743419110922,0.0010871912049937639
109,3380,8,40.0,45.1,1,0.0,10,-4.865741717746349,3.9542896868290116,0.045550993628250824,7.362744717421903,2.713437804229517,2.5694610116878506e-05,1.0623452264207038,0.0001660194409608691,0.002068371445723121,0.00022069406639350865
110,3411,8,40.0,90.1,1,0.0,10,-5.391397571157278,2.631157069777867,0.04533559587397197,9.722122268805867,3.1180317940659084,5.526512501440768e-06,1.052321921617063,9.098606512153035e-05,0.00037403108406275967,4.750861557225992e-05
111,3442,9,40.0,0.1,1,0.0,10,-4.803049330904611,1.7930418116517108,0.04526080790601782,6.703751643634122,2.5891604128817747,2.3038840656634138e-06,1.0488528549101235,7.03997558246712e-05,0.0001568086040832517,1.9580286165548166e-05
112,3473,9,40.0,45.1,1,0.0,10,-4.800650199182019,1.6740902832676121,0.04525336350236219,6.721616968204471,2.592608140117683,1.969445100281709e-06,1.0485078570090163,6.916495094203236e-05,0.0001363465302945225,1.7476091864006524e-05
113,3504,9,40.0,90.1,1,0.0,10,-4.797742544549353,1.540757080453506,0.045245807538292195,6.7488541444929595,2.5978556819987055,1.6935763389892387e-06,1.0481577470663457,6.784122711999369e-05,0.00011801491838304073,1.5598436793600752e-05
114,3535,10,40.0,0.1,1,0.0,10,-4.940273077527735,4.271303043454683,0.04587754583168447,7.771648501461226,2.787767655573403,9.270994876275225e-05,1.0776315961532836,0.0003870203466112165,0.005450724961949717,0.0005654504784379489
115,3566,10,40.0,45.1,1,0.0,10,-4.917811950194718,1.7701469025618912,0.045283429084041295,6.888053755092864,2.6245101933680623,3.1640713681999195e-06,1.0499015421643536,7.678999745200062e-05,0.0001870818377712774,2.464926152484603e-05
116,3597,10,40.0,90.1,1,0.0,10,-4.632590207221771,1.2851906872970924,0.0452164233688214,4.923685673769332,2.218937960775229,1.286510858556238e-06,1.0467967704207486,6.125209279003267e-05,5.859320364248631e-05,8.341902523806836e-06
117,3628,11,40.0,0.1,1,0.0,10,-4.626960813781628,1.3152127618366118,0.04521375107076965,4.9018201071781595,2.21400544425215,1.225591603125051e-06,1.0466730423550676,6.105291134121018e-05,5.55406833630796e-05,7.924862470364355e-06
118,3659,11,40.0,45.1,1,0.0,10,-4.6255985968583175,1.264015433561735,0.04521201545779841,4.885187363496681,2.210245996149904,1.1529577591034693e-06,1.0465926869593418,6.071339173093986e-05,5.267718795139779e-05,7.61785529202503e-06
119,3690,11,40.0,90.1,1,0.0,10,-4.620210150187571,1.2912978344243715,0.045210259592609464,4.859157339985495,2.2043496410473304,1.1038383367687288e-06,1.0465113970652906,6.0468069005654074e-05,5.0489253764395453e-05,7.367680272363167e-06
