,File ID,Fault type,Fault resistance,Incidence angle,Fault location,Fault distance,Pen,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8
52,2733,11,25.0,45.1,5,4000.5,10,1981.2470125421387,15.867216830792543,1.7659753933411582,0.0,0.0,0.0,0.0,0.0,0.0
53,2764,11,25.0,90.1,5,4000.5,10,733.3391831430183,9.831699265791334,1.8166953022811336,0.0,0.0,0.0,0.0,0.0,0.0
54,3632,11,40.0,0.1,5,4000.5,10,9511.730277858003,22.76945232468271,1.8106156514709617,0.0,0.0,0.0,0.0,0.0,0.0
55,3663,11,40.0,45.1,5,4000.5,10,20621.316128541366,37.28661983706116,1.8899219417784996,0.0,0.0,0.0,0.0,0.0,0.0
56,3694,11,40.0,90.1,5,4000.5,10,19581.2585362354,36.64366748677184,1.8894824757969488,0.0,0.0,0.0,0.0,0.0,0.0
57,4562,11,50.0,0.1,5,4000.5,10,1.33010089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,4593,11,50.0,45.1,5,4000.5,10,1.33010089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,4624,11,50.0,90.1,5,4000.5,10,1.33010089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,843,11,0.001,0.1,6,4309.7,10,433.097721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,874,11,0.001,45.1,6,4309.7,10,433.097721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,905,11,0.001,90.1,6,4309.7,10,433.097721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1773,11,10.0,0.1,6,4309.7,10,840.4200999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1804,11,10.0,45.1,6,4309.7,10,840.4200999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1835,11,10.0,90.1,6,4309.7,10,840.4200999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2703,11,25.0,0.1,6,4309.7,10,143.6585000766666,0.5766500000000003,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
67,2734,11,25.0,45.1,6,4309.7,10,0.799431069073398,0.2592109411978959,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0
68,2765,11,25.0,90.1,6,4309.7,10,3.624873850475069,0.57665,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
69,3633,11,40.0,0.1,6,4309.7,10,1.33010089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,3664,11,40.0,45.1,6,4309.7,10,588.3213644695355,5.299044490900803,1.939735350990961,0.0,0.0,0.0,0.0,0.0,0.0
71,3695,11,40.0,90.1,6,4309.7,10,25115.653041694168,47.42570482510655,1.8460790927042365,0.0,0.0,0.0,0.0,0.0,0.0
72,4563,11,50.0,0.1,6,4309.7,10,433.097721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,4594,11,50.0,45.1,6,4309.7,10,433.097721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,4625,11,50.0,90.1,6,4309.7,10,4386.094370237688,21.386507790579035,1.8313927652216158,0.0,0.0,0.0,0.0,0.0,0.0
75,845,11,0.001,0.1,8,4059.2,10,433.097721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,876,11,0.001,45.1,8,4059.2,10,433.097721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,907,11,0.001,90.1,8,4059.2,10,472.7329220937086,10.405499999999998,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
78,1775,11,10.0,0.1,8,4059.2,10,840.4200999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1806,11,10.0,45.1,8,4059.2,10,840.4200999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1837,11,10.0,90.1,8,4059.2,10,840.4200999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2705,11,25.0,0.1,8,4059.2,10,15.598129553683957,0.5766499999999999,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
82,2736,11,25.0,45.1,8,4059.2,10,1.33010089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2767,11,25.0,90.1,8,4059.2,10,1.33010089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,3635,11,40.0,0.1,8,4059.2,10,433.097721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,3666,11,40.0,45.1,8,4059.2,10,433.097721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,3697,11,40.0,90.1,8,4059.2,10,433.097721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,4565,11,50.0,0.1,8,4059.2,10,840.4200999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,4596,11,50.0,45.1,8,4059.2,10,840.4200999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,4627,11,50.0,90.1,8,4059.2,10,840.4200999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,838,11,0.001,0.1,1,0.0,50,0.48987400810000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,869,11,0.001,45.1,1,0.0,50,0.48987400810000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,900,11,0.001,90.1,1,0.0,50,0.48987400810000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1768,11,10.0,0.1,1,0.0,50,429.34185954761693,10.354000000000001,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
94,1799,11,10.0,45.1,1,0.0,50,429.2706604211737,10.354000000000001,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
95,1830,11,10.0,90.1,1,0.0,50,772.6816252661871,10.354,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
96,2698,11,25.0,0.1,1,0.0,50,817.1555572430518,14.292932855839137,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0
97,2729,11,25.0,45.1,1,0.0,50,819.2417867450033,14.293,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
98,2760,11,25.0,90.1,1,0.0,50,818.0678631994525,14.292999999999997,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
99,3628,11,40.0,0.1,1,0.0,50,0.48987400810000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,3659,11,40.0,45.1,1,0.0,50,0.479020344550617,0.34211353415249224,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0
101,3690,11,40.0,90.1,1,0.0,50,0.48987400810000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,4558,11,50.0,0.1,1,0.0,50,428.8212639999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,4589,11,50.0,45.1,1,0.0,50,442.5806980875597,10.354,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
104,4620,11,50.0,90.1,1,0.0,50,458.9438111449618,10.354,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
105,839,11,0.001,0.1,2,1760.3,50,817.1593959999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,870,11,0.001,45.1,2,1760.3,50,817.1593959999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,901,11,0.001,90.1,2,1760.3,50,817.1593959999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1769,11,10.0,0.1,2,1760.3,50,199.74062918089734,0.34995499999999957,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
109,1800,11,10.0,45.1,2,1760.3,50,0.48987400810000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1831,11,10.0,90.1,2,1760.3,50,0.48987400810000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2699,11,25.0,0.1,2,1760.3,50,388.681225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2730,11,25.0,45.1,2,1760.3,50,428.8212639999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2761,11,25.0,90.1,2,1760.3,50,428.8212639999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,3629,11,40.0,0.1,2,1760.3,50,817.1022250000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,3660,11,40.0,45.1,2,1760.3,50,817.1022250000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,3691,11,40.0,90.1,2,1760.3,50,817.1593959999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,4559,11,50.0,0.1,2,1760.3,50,0.49498260250000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,4590,11,50.0,45.1,2,1760.3,50,0.49498260250000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,4621,11,50.0,90.1,2,1760.3,50,0.49498260250000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,840,11,0.001,0.1,3,3520.7,50,395.91994741579475,9.8575,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
121,871,11,0.001,45.1,3,3520.7,50,388.681225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,902,11,0.001,90.1,3,3520.7,50,388.681225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,1770,11,10.0,0.1,3,3520.7,50,409.5843919143821,0.7187765349474127,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0
124,1801,11,10.0,45.1,3,3520.7,50,817.1022250000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1832,11,10.0,90.1,3,3520.7,50,817.1022250000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2700,11,25.0,0.1,3,3520.7,50,682.5889915339471,7.265726706365853,1.703896888831441,0.0,0.0,0.0,0.0,0.0,0.0
127,2731,11,25.0,45.1,3,3520.7,50,10.775672858449134,0.35177500000000006,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
128,2762,11,25.0,90.1,3,3520.7,50,0.49498260250000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,3630,11,40.0,0.1,3,3520.7,50,1177.3571189947806,12.820599193683659,1.8344197995714895,0.0,0.0,0.0,0.0,0.0,0.0
130,3661,11,40.0,45.1,3,3520.7,50,1022.0414571211121,12.284513112977297,1.8454561111422598,0.0,0.0,0.0,0.0,0.0,0.0
131,3692,11,40.0,90.1,3,3520.7,50,388.681225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,4560,11,50.0,0.1,3,3520.7,50,2201.6952134425683,12.981880766080744,1.9404338478315377,0.0,0.0,0.0,0.0,0.0,0.0
133,4591,11,50.0,45.1,3,3520.7,50,3705.4549939986427,13.79511622491142,1.8825577494039776,0.0,0.0,0.0,0.0,0.0,0.0
134,4622,11,50.0,90.1,3,3520.7,50,2112.566822869081,12.244460888889027,1.9450896821035315,0.0,0.0,0.0,0.0,0.0,0.0
135,842,11,0.001,0.1,5,4000.5,50,8483.349859231312,13.953522018844707,1.8402243746391789,0.0,0.0,0.0,0.0,0.0,0.0
136,873,11,0.001,45.1,5,4000.5,50,8227.216031631917,15.522582635431753,1.8478212989469298,0.0,0.0,0.0,0.0,0.0,0.0
137,904,11,0.001,90.1,5,4000.5,50,3815.239964723418,10.469187683922705,2.0471979530227866,0.0,0.0,0.0,0.0,0.0,0.0
138,1772,11,10.0,0.1,5,4000.5,50,79.0684260163134,2.609590307867023,1.727845121586263,0.0,0.0,0.0,0.0,0.0,0.0
139,1803,11,10.0,45.1,5,4000.5,50,39.12597816368425,1.8908645108635174,1.7382952919988786,0.0,0.0,0.0,0.0,0.0,0.0
140,1834,11,10.0,90.1,5,4000.5,50,1166.0737590208062,10.437852400143415,1.714926064246337,0.0,0.0,0.0,0.0,0.0,0.0
141,2702,11,25.0,0.1,5,4000.5,50,1863.4182061825238,15.418108235050944,1.7821213408573555,0.0,0.0,0.0,0.0,0.0,0.0
142,2733,11,25.0,45.1,5,4000.5,50,1574.2444037654436,13.852582660769395,1.823231011723403,0.0,0.0,0.0,0.0,0.0,0.0
143,2764,11,25.0,90.1,5,4000.5,50,1993.8681034367087,15.724040315454786,1.752831017213985,0.0,0.0,0.0,0.0,0.0,0.0
144,3632,11,40.0,0.1,5,4000.5,50,9311.823589446692,22.443725056682503,1.810260408332358,0.0,0.0,0.0,0.0,0.0,0.0
145,3663,11,40.0,45.1,5,4000.5,50,9320.522833047273,33.88428015561751,1.802970263177538,0.0,0.0,0.0,0.0,0.0,0.0
146,3694,11,40.0,90.1,5,4000.5,50,18966.694762086256,36.386740076713984,1.88634762401969,0.0,0.0,0.0,0.0,0.0,0.0
147,4562,11,50.0,0.1,5,4000.5,50,0.48987400810000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,4593,11,50.0,45.1,5,4000.5,50,0.48987400810000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,4624,11,50.0,90.1,5,4000.5,50,0.48987400810000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,843,11,0.001,0.1,6,4309.7,50,418.77529599999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,874,11,0.001,45.1,6,4309.7,50,418.77529599999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,905,11,0.001,90.1,6,4309.7,50,418.77529599999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,1773,11,10.0,0.1,6,4309.7,50,817.5024639999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,1804,11,10.0,45.1,6,4309.7,50,817.5024639999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,1835,11,10.0,90.1,6,4309.7,50,817.5024639999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2703,11,25.0,0.1,6,4309.7,50,130.88672411677996,0.34995499999999957,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
157,2734,11,25.0,45.1,6,4309.7,50,360.0736669996537,0.34995500000000046,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
158,2765,11,25.0,90.1,6,4309.7,50,1.0876277553659957,0.349955,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
159,3633,11,40.0,0.1,6,4309.7,50,0.48987400810000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,3664,11,40.0,45.1,6,4309.7,50,498.9498299298656,2.8010875672157143,1.9575674344272493,0.0,0.0,0.0,0.0,0.0,0.0
161,3695,11,40.0,90.1,6,4309.7,50,9915.919241004694,25.110310929676075,1.9172785435697033,0.0,0.0,0.0,0.0,0.0,0.0
162,4563,11,50.0,0.1,6,4309.7,50,428.8212639999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,4594,11,50.0,45.1,6,4309.7,50,428.8212639999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,4625,11,50.0,90.1,6,4309.7,50,3908.7292201250452,21.42527420322601,1.8628923925545917,0.0,0.0,0.0,0.0,0.0,0.0
165,845,11,0.001,0.1,8,4059.2,50,428.8212639999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,876,11,0.001,45.1,8,4059.2,50,772.6773447480543,10.354000000000001,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
167,907,11,0.001,90.1,8,4059.2,50,435.9182394638935,10.354,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
168,1775,11,10.0,0.1,8,4059.2,50,817.1593959999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,1806,11,10.0,45.1,8,4059.2,50,817.1593959999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,1837,11,10.0,90.1,8,4059.2,50,817.1593959999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,2705,11,25.0,0.1,8,4059.2,50,0.48987400810000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,2736,11,25.0,45.1,8,4059.2,50,0.48987400810000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,2767,11,25.0,90.1,8,4059.2,50,0.48987400810000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,3635,11,40.0,0.1,8,4059.2,50,388.681225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,3666,11,40.0,45.1,8,4059.2,50,428.8212639999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,3697,11,40.0,90.1,8,4059.2,50,428.8212639999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,4565,11,50.0,0.1,8,4059.2,50,817.1022250000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,4596,11,50.0,45.1,8,4059.2,50,817.1022250000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,4627,11,50.0,90.1,8,4059.2,50,817.1593959999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,838,11,0.001,0.1,1,0.0,75,0.73205136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,869,11,0.001,45.1,1,0.0,75,0.73205136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,900,11,0.001,90.1,1,0.0,75,0.73205136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,1768,11,10.0,0.1,1,0.0,75,436.36288118441365,10.0705,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
184,1799,11,10.0,45.1,1,0.0,75,409.4016919482145,10.070500000000001,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
185,1830,11,10.0,90.1,1,0.0,75,830.7055708067743,10.070500000000001,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
186,2698,11,25.0,0.1,1,0.0,75,783.2910043683838,13.986000000000002,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
187,2729,11,25.0,45.1,1,0.0,75,782.4327840000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2760,11,25.0,90.1,1,0.0,75,782.4414438313197,13.985999999999999,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
189,3628,11,40.0,0.1,1,0.0,75,0.73205136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,3659,11,40.0,45.1,1,0.0,75,0.73205136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,3690,11,40.0,90.1,1,0.0,75,0.73205136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,4558,11,50.0,0.1,1,0.0,75,405.6598809999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,4589,11,50.0,45.1,1,0.0,75,420.4522421366649,10.0705,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
194,4620,11,50.0,90.1,1,0.0,75,475.02911095243365,10.0705,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
195,839,11,0.001,0.1,2,1760.3,75,782.4327840000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,870,11,0.001,45.1,2,1760.3,75,782.4327840000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,901,11,0.001,90.1,2,1760.3,75,782.4327840000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,1769,11,10.0,0.1,2,1760.3,75,194.24124456956133,0.4278000000000004,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
199,1800,11,10.0,45.1,2,1760.3,75,0.73205136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,1831,11,10.0,90.1,2,1760.3,75,0.73205136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,2699,11,25.0,0.1,2,1760.3,75,357.701569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2730,11,25.0,45.1,2,1760.3,75,405.6598809999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2761,11,25.0,90.1,2,1760.3,75,405.6598809999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,3629,11,40.0,0.1,2,1760.3,75,781.258401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,3660,11,40.0,45.1,2,1760.3,75,781.258401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
